1.077600000000000051e+02,2.814000000000000057e+01,3.012000000000000099e+01,1.361599999999999966e+02,2.493799999999999955e+02,1.682299999999999898e+02,3.200000000000000000e+01,8.704999999999999716e+01,2.211899999999999977e+02,3.300000000000000000e+01,2.505099999999999909e+02,2.026500000000000057e+02,1.257500000000000000e+02,7.371999999999999886e+01,1.691200000000000045e+02,9.234000000000000341e+01,2.394600000000000080e+02,2.311599999999999966e+02,2.158499999999999943e+02,1.413600000000000136e+02,1.725000000000000000e+01,4.942000000000000171e+01,2.394900000000000091e+02,3.094999999999999929e+01,4.710000000000000142e+01,2.304499999999999886e+02,1.238100000000000023e+02,7.631999999999999318e+01,6.478000000000000114e+01,1.247500000000000000e+02,6.471999999999999886e+01,1.698100000000000023e+02,3.239000000000000057e+01,1.572899999999999920e+02,1.459799999999999898e+02,1.333400000000000034e+02,1.460800000000000125e+02,1.566000000000000014e+01,1.236700000000000017e+02,2.136699999999999875e+02,2.912000000000000099e+01,1.324000000000000057e+02,8.843000000000000682e+01,7.989000000000000057e+01,6.865000000000000568e+01,1.119699999999999989e+02,1.533300000000000125e+02,1.323000000000000043e+01,4.465999999999999659e+01,1.327400000000000091e+02
6.730000000000000426e+00,8.831999999999999318e+01,1.313799999999999955e+02,2.416699999999999875e+02,1.840000000000000080e+00,3.306000000000000227e+01,4.092999999999999972e+01,1.948300000000000125e+02,1.073199999999999932e+02,4.072999999999999687e+01,2.478100000000000023e+02,2.385900000000000034e+02,1.443100000000000023e+02,7.379999999999999716e+01,1.899199999999999875e+02,2.458100000000000023e+02,5.906000000000000227e+01,1.214300000000000068e+02,2.329900000000000091e+02,2.138799999999999955e+02,1.436699999999999875e+02,1.672100000000000080e+02,2.064900000000000091e+02,9.054000000000000625e+01,2.531599999999999966e+02,1.913300000000000125e+02,1.928700000000000045e+02,2.696000000000000085e+01,7.893000000000000682e+01,1.279800000000000040e+02,2.196200000000000045e+02,1.074300000000000068e+02,2.177599999999999909e+02,1.262199999999999989e+02,1.749300000000000068e+02,1.922700000000000102e+02,1.982299999999999898e+02,1.851800000000000068e+02,1.840999999999999943e+02,2.000099999999999909e+02,4.915999999999999659e+01,7.371999999999999886e+01,2.535900000000000034e+02,7.368999999999999773e+01,1.283999999999999986e+01,5.500000000000000000e+01,1.511100000000000136e+02,1.144300000000000068e+02,2.527100000000000080e+02,1.335399999999999920e+02
5.400000000000000000e+01,1.112199999999999989e+02,2.109900000000000091e+02,1.396200000000000045e+02,2.358000000000000114e+02,2.508400000000000034e+02,4.953999999999999915e+01,9.420999999999999375e+01,2.117800000000000011e+02,4.810000000000000142e+01,1.553300000000000125e+02,8.318999999999999773e+01,2.367500000000000000e+02,3.098000000000000043e+01,4.996000000000000085e+01,2.064999999999999858e+01,4.650000000000000000e+01,1.584499999999999886e+02,1.348100000000000023e+02,1.199899999999999949e+02,5.060999999999999943e+01,4.850000000000000000e+01,1.205000000000000000e+02,2.044399999999999977e+02,5.225000000000000000e+01,1.300800000000000125e+02,3.818999999999999773e+01,1.840200000000000102e+02,2.358700000000000045e+02,8.754000000000000625e+01,6.432999999999999829e+01,1.633000000000000114e+02,7.973999999999999488e+01,1.435399999999999920e+02,2.226599999999999966e+02,2.224399999999999977e+02,1.108000000000000007e+01,1.606299999999999955e+02,5.342999999999999972e+01,2.167299999999999898e+02,1.828300000000000125e+02,3.367999999999999972e+01,9.720000000000000284e+01,1.955500000000000114e+02,2.197899999999999920e+02,8.006999999999999318e+01,1.538000000000000078e+01,3.239000000000000057e+01,1.740600000000000023e+02,2.500200000000000102e+02
8.396999999999999886e+01,2.193000000000000114e+02,1.472599999999999909e+02,7.254000000000000625e+01,9.300000000000000488e-01,2.204099999999999966e+02,1.311500000000000057e+02,2.056100000000000136e+02,1.871999999999999886e+02,3.166000000000000014e+01,7.235999999999999943e+01,1.973799999999999955e+02,1.951100000000000136e+02,7.781999999999999318e+01,2.520600000000000023e+02,2.352800000000000011e+02,1.933799999999999955e+02,1.740000000000000000e+02,1.911299999999999955e+02,1.493300000000000125e+02,1.384699999999999989e+02,1.475300000000000011e+02,1.098100000000000023e+02,3.080000000000000071e+00,1.945600000000000023e+02,2.370300000000000011e+02,9.795999999999999375e+01,5.834000000000000341e+01,3.342000000000000171e+01,1.703199999999999932e+02,1.105799999999999983e+02,1.094500000000000028e+02,1.213499999999999943e+02,1.170699999999999932e+02,3.652000000000000313e+01,1.971000000000000085e+01,2.257000000000000028e+01,1.105100000000000051e+02,2.288300000000000125e+02,1.200799999999999983e+02,2.288300000000000125e+02,8.706999999999999318e+01,8.723999999999999488e+01,1.340999999999999943e+02,1.193299999999999983e+02,1.671100000000000136e+02,1.801599999999999966e+02,1.212500000000000000e+02,2.408199999999999932e+02,2.032999999999999829e+01
1.735699999999999932e+02,5.785000000000000142e+01,2.547800000000000011e+02,4.846000000000000085e+01,1.409999999999999964e+01,1.078199999999999932e+02,5.192999999999999972e+01,9.037999999999999545e+01,1.377299999999999898e+02,2.136500000000000057e+02,1.927100000000000080e+02,1.997700000000000102e+02,2.507899999999999920e+02,2.010500000000000114e+02,2.091899999999999977e+02,2.042000000000000171e+01,1.769099999999999966e+02,1.307299999999999898e+02,1.998700000000000045e+02,2.239300000000000068e+02,1.773400000000000034e+02,1.720900000000000034e+02,1.065499999999999972e+02,8.131000000000000227e+01,1.047000000000000028e+02,3.850000000000000000e+01,1.555500000000000114e+02,2.433100000000000023e+02,6.329999999999999716e+01,2.154900000000000091e+02,4.221000000000000085e+01,1.932199999999999989e+02,1.639399999999999977e+02,1.118599999999999994e+02,1.500500000000000114e+02,8.012000000000000455e+01,7.378000000000000114e+01,2.281999999999999886e+02,1.204099999999999966e+02,1.888899999999999864e+02,5.413000000000000256e+01,2.396399999999999864e+02,9.020999999999999375e+01,7.087000000000000455e+01,8.165999999999999659e+01,2.113000000000000114e+02,4.871000000000000085e+01,2.526299999999999955e+02,3.907999999999999829e+01,9.484000000000000341e+01
3.182999999999999829e+01,5.979999999999999716e+01,2.240600000000000023e+02,6.124000000000000199e+01,4.246999999999999886e+01,2.184900000000000091e+02,2.084099999999999966e+02,8.732999999999999829e+01,1.015300000000000011e+02,2.353499999999999943e+02,3.037000000000000099e+01,3.581000000000000227e+01,2.095999999999999943e+02,1.412100000000000080e+02,2.198499999999999943e+02,1.673000000000000043e+01,1.893100000000000023e+02,7.845000000000000284e+01,9.609999999999999432e+00,9.181999999999999318e+01,1.668899999999999864e+02,9.799999999999999822e-01,1.596100000000000136e+02,1.492700000000000102e+02,9.279999999999999361e+00,4.610000000000000320e+00,6.421999999999999886e+01,1.113799999999999955e+02,1.432299999999999898e+02,1.207000000000000028e+01,8.218999999999999773e+01,1.624399999999999977e+02,6.120000000000000107e+00,1.827899999999999920e+02,4.372999999999999687e+01,2.346899999999999977e+02,5.671000000000000085e+01,1.315900000000000034e+02,2.363499999999999943e+02,1.801999999999999886e+02,1.672500000000000000e+02,2.079799999999999898e+02,1.158799999999999955e+02,1.259999999999999964e+01,1.750399999999999920e+02,1.230900000000000034e+02,1.618199999999999932e+02,1.234200000000000017e+02,8.090999999999999659e+01,2.773000000000000043e+01
8.215999999999999659e+01,3.499999999999999778e-01,3.419999999999999929e+00,1.568400000000000034e+02,3.653999999999999915e+01,5.939999999999999858e+01,8.009999999999999787e+00,1.591299999999999955e+02,1.348199999999999932e+02,1.251700000000000017e+02,1.787800000000000011e+02,1.640399999999999920e+02,2.694999999999999929e+01,2.159199999999999875e+02,9.235999999999999943e+01,7.520000000000000284e+01,8.359000000000000341e+01,1.959099999999999966e+02,5.678000000000000114e+01,2.179099999999999966e+02,9.215000000000000568e+01,2.507299999999999898e+02,5.421000000000000085e+01,2.348000000000000114e+02,9.809000000000000341e+01,2.264499999999999886e+02,8.793999999999999773e+01,3.540000000000000036e+00,9.503000000000000114e+01,3.507000000000000028e+01,5.665999999999999659e+01,1.539600000000000080e+02,2.461500000000000057e+02,1.816899999999999977e+02,2.293300000000000125e+02,2.462400000000000091e+02,2.406599999999999966e+02,1.730399999999999920e+02,7.399999999999999911e-01,1.734600000000000080e+02,2.050200000000000102e+02,8.501000000000000512e+01,2.185399999999999920e+02,2.194699999999999989e+02,8.598000000000000398e+01,1.605699999999999932e+02,3.033999999999999986e+01,1.769300000000000068e+02,1.057000000000000028e+01,2.314900000000000091e+02
9.192000000000000171e+01,1.507500000000000000e+02,2.030000000000000071e+01,2.110399999999999920e+02,1.584099999999999966e+02,2.208999999999999986e+01,1.040000000000000000e+02,1.079300000000000068e+02,2.320099999999999909e+02,3.635000000000000142e+01,2.004399999999999977e+02,1.047500000000000000e+02,1.274800000000000040e+02,2.708999999999999986e+01,3.051000000000000156e+01,2.303600000000000136e+02,7.045000000000000284e+01,4.984000000000000341e+01,1.252000000000000028e+02,1.407500000000000000e+02,6.143999999999999773e+01,6.573000000000000398e+01,1.512599999999999909e+02,1.738700000000000045e+02,6.336999999999999744e+01,4.247999999999999687e+01,5.310000000000000142e+01,1.085900000000000034e+02,7.798999999999999488e+01,1.144200000000000017e+02,3.368999999999999773e+01,1.971599999999999966e+02,2.328600000000000136e+02,2.352800000000000011e+02,1.234500000000000028e+02,1.033900000000000006e+02,1.949000000000000057e+02,2.379199999999999875e+02,1.321100000000000136e+02,9.580000000000000071e+00,3.250000000000000000e+01,1.408100000000000023e+02,2.213899999999999864e+02,7.234000000000000341e+01,1.832899999999999920e+02,1.599000000000000057e+02,1.293300000000000125e+02,2.310200000000000102e+02,2.283400000000000034e+02,4.374000000000000199e+01
6.019999999999999574e+00,6.767000000000000171e+01,1.906399999999999864e+02,4.664000000000000057e+01,1.178799999999999955e+02,2.491599999999999966e+02,4.384000000000000341e+01,4.875999999999999801e+01,2.199199999999999875e+02,2.196299999999999955e+02,6.056000000000000227e+01,2.308799999999999955e+02,1.659099999999999966e+02,1.113900000000000006e+02,1.491500000000000057e+02,1.282100000000000080e+02,1.815000000000000000e+02,1.888000000000000114e+02,1.032199999999999989e+02,2.708999999999999986e+01,3.112000000000000099e+01,2.000699999999999932e+02,1.516500000000000057e+02,3.019999999999999929e+01,1.344699999999999989e+02,6.454999999999999716e+01,9.018000000000000682e+01,5.464000000000000057e+01,1.437299999999999898e+02,5.000000000000000000e+01,7.789000000000000057e+01,2.355000000000000000e+02,7.698999999999999488e+01,1.281299999999999955e+02,2.139099999999999966e+02,7.754999999999999716e+01,1.492700000000000102e+02,2.215999999999999943e+02,2.203100000000000023e+02,7.145000000000000284e+01,2.087199999999999989e+02,1.798000000000000114e+02,4.125999999999999801e+01,9.440000000000000568e+01,1.820000000000000062e+00,1.029800000000000040e+02,4.811999999999999744e+01,5.836999999999999744e+01,2.642000000000000171e+01,1.628000000000000114e+02
2.030000000000000071e+01,9.784000000000000341e+01,2.323899999999999864e+02,8.009999999999999432e+01,6.332999999999999829e+01,2.120200000000000102e+02,1.029399999999999977e+02,1.660999999999999943e+02,2.687999999999999901e+01,1.212300000000000040e+02,7.956000000000000227e+01,1.504300000000000068e+02,7.110000000000000320e+00,8.654999999999999716e+01,1.292999999999999972e+01,3.080999999999999872e+01,1.978199999999999932e+02,1.480099999999999909e+02,1.514900000000000091e+02,7.248999999999999488e+01,1.404900000000000091e+02,2.327599999999999909e+02,6.773999999999999488e+01,2.226399999999999864e+02,9.479000000000000625e+01,2.390300000000000011e+02,6.011999999999999744e+01,3.050000000000000000e+01,1.048700000000000045e+02,1.958899999999999864e+02,1.299300000000000068e+02,1.653400000000000034e+02,1.141999999999999993e+01,2.175000000000000000e+02,2.485900000000000034e+02,8.740000000000000213e+00,1.813700000000000045e+02,1.891999999999999886e+02,2.205000000000000000e+02,7.131000000000000227e+01,1.009800000000000040e+02,1.937700000000000102e+02,3.740999999999999659e+01,1.791599999999999966e+02,1.866899999999999977e+02,5.856000000000000227e+01,1.100300000000000011e+02,2.510999999999999943e+02,2.294000000000000128e+01,1.410999999999999943e+02
2.530300000000000011e+02,1.903100000000000023e+02,1.201599999999999966e+02,7.209000000000000341e+01,1.687000000000000099e+01,1.070300000000000011e+02,6.149000000000000199e+01,2.316100000000000136e+02,4.210000000000000142e+01,1.107600000000000051e+02,1.169399999999999977e+02,7.330000000000000071e+00,1.470000000000000000e+02,1.580300000000000011e+02,2.851999999999999957e+01,2.034000000000000057e+02,1.123299999999999983e+02,1.842899999999999920e+02,1.601299999999999955e+02,1.822199999999999989e+02,1.690800000000000125e+02,5.265999999999999659e+01,2.015200000000000102e+02,2.003899999999999864e+02,1.771999999999999886e+02,2.188000000000000114e+02,2.050200000000000102e+02,5.986999999999999744e+01,1.296000000000000085e+01,6.512000000000000455e+01,9.123000000000000398e+01,1.172099999999999937e+02,9.779999999999999361e+00,5.918999999999999773e+01,1.730900000000000034e+02,1.279300000000000068e+02,3.103999999999999915e+01,1.508400000000000034e+02,1.776800000000000068e+02,3.295000000000000284e+01,1.941000000000000014e+01,1.946500000000000057e+02,4.795000000000000284e+01,2.159699999999999989e+02,2.427700000000000102e+02,8.070000000000000284e+01,2.127899999999999920e+02,2.518000000000000114e+02,2.379199999999999875e+02,1.644099999999999966e+02
1.205699999999999932e+02,1.630099999999999909e+02,7.401999999999999602e+01,1.889099999999999966e+02,1.328000000000000114e+02,2.919999999999999929e+00,1.159099999999999966e+02,2.142199999999999989e+02,1.309999999999999964e+01,6.943999999999999773e+01,2.452100000000000080e+02,2.506899999999999977e+02,4.834000000000000341e+01,8.587999999999999545e+01,9.912000000000000455e+01,7.206000000000000227e+01,2.099699999999999989e+02,1.984900000000000091e+02,1.744300000000000068e+02,1.910699999999999932e+02,1.869000000000000128e+01,2.382599999999999909e+02,2.925000000000000000e+01,6.670000000000000284e+01,2.370500000000000114e+02,1.725399999999999920e+02,2.153700000000000045e+02,5.425000000000000000e+01,9.092000000000000171e+01,3.021999999999999886e+01,9.051000000000000512e+01,5.999999999999999778e-02,2.323799999999999955e+02,6.178999999999999915e+01,1.012600000000000051e+02,1.042800000000000011e+02,2.083999999999999986e+01,3.674000000000000199e+01,8.101000000000000512e+01,1.104800000000000040e+02,1.792400000000000091e+02,2.315699999999999932e+02,2.522100000000000080e+02,1.380000000000000000e+02,8.284999999999999432e+01,7.854999999999999716e+01,1.182500000000000000e+02,3.421000000000000085e+01,4.131000000000000227e+01,1.117600000000000051e+02
2.150399999999999920e+02,1.356999999999999886e+02,2.541699999999999875e+02,1.078599999999999994e+02,5.681000000000000227e+01,1.693199999999999932e+02,1.073100000000000023e+02,1.051200000000000045e+02,1.723000000000000114e+02,6.261999999999999744e+01,1.866999999999999886e+02,1.800000000000000000e+02,8.395000000000000284e+01,6.392000000000000171e+01,7.031000000000000227e+01,1.782400000000000091e+02,1.968899999999999864e+02,7.512999999999999545e+01,6.698000000000000398e+01,2.396000000000000085e+01,7.450000000000000178e+00,2.292500000000000000e+02,1.168499999999999943e+02,5.440999999999999659e+01,1.503300000000000125e+02,1.959399999999999977e+02,2.716000000000000014e+01,4.413000000000000256e+01,1.748000000000000043e+01,8.951000000000000512e+01,6.371000000000000085e+01,1.675300000000000011e+02,4.257999999999999829e+01,1.369499999999999886e+02,2.016000000000000014e+01,6.725000000000000000e+01,7.184000000000000341e+01,3.403000000000000114e+01,1.875099999999999909e+02,1.370399999999999920e+02,9.968999999999999773e+01,6.429999999999999716e+00,1.169000000000000057e+02,1.472899999999999920e+02,1.023599999999999994e+02,7.146999999999999886e+01,1.236299999999999955e+02,8.804000000000000625e+01,4.038000000000000256e+01,5.538000000000000256e+01
